companyString,date,twitteruserid,id,count(*),favoriteCount,retweetCount,isReply,isRetweet,isStatusQuote,hasPlace,hasCoords,possiblySensitive,hasExtendedMediaEntities,hasHashtagEntities,hasMediaEntities,hasMentionEntities,hasUrlEntities
Publix Super Markets,2015-05,73,56785107,170,69,116,19,1,0,0,0,0,39,84,39,21,102
Publix Super Markets,2015-06,73,56785107,307,157,156,121,0,0,0,0,0,38,195,38,137,143
Publix Super Markets,2015-07,73,56785107,140,101,100,27,1,0,0,0,0,16,36,16,33,92
Publix Super Markets,2015-08,73,56785107,139,112,109,25,0,0,0,0,0,36,47,36,32,93
Publix Super Markets,2015-09,73,56785107,142,111,136,28,0,0,0,0,0,70,48,70,27,60
Publix Super Markets,2015-10,73,56785107,180,129,206,37,0,0,0,0,0,105,105,105,38,63
Publix Super Markets,2015-11,73,56785107,140,116,153,8,0,0,0,0,0,68,96,68,18,81
Publix Super Markets,2015-12,73,56785107,126,97,89,12,0,0,0,0,0,33,70,33,31,88
Publix Super Markets,2016-01,73,56785107,151,122,125,22,0,0,0,0,0,45,90,45,39,88
Publix Super Markets,2016-02,73,56785107,142,258,196,20,0,4,0,0,0,63,102,63,26,74
Publix Super Markets,2016-03,73,56785107,151,368,719,17,1,1,0,0,0,85,103,85,30,67
