Company Name,fbId,fbPageId,2007-12 count(*),2008-01 count(*),2008-12 count(*),2009-01 count(*),2009-12 count(*),2010-01 count(*),2010-12 count(*),2011-01 count(*),2011-12 count(*),2012-01 count(*),2012-12 count(*),2013-01 count(*),2013-12 count(*),2014-01 count(*),2014-12 count(*),2015-01 count(*),2015-12 count(*),2016-01 count(*),2007-12 commentsCount,2008-01 commentsCount,2008-12 commentsCount,2009-01 commentsCount,2009-12 commentsCount,2010-01 commentsCount,2010-12 commentsCount,2011-01 commentsCount,2011-12 commentsCount,2012-01 commentsCount,2012-12 commentsCount,2013-01 commentsCount,2013-12 commentsCount,2014-01 commentsCount,2014-12 commentsCount,2015-01 commentsCount,2015-12 commentsCount,2016-01 commentsCount,2007-12 likesCount,2008-01 likesCount,2008-12 likesCount,2009-01 likesCount,2009-12 likesCount,2010-01 likesCount,2010-12 likesCount,2011-01 likesCount,2011-12 likesCount,2012-01 likesCount,2012-12 likesCount,2013-01 likesCount,2013-12 likesCount,2014-01 likesCount,2014-12 likesCount,2015-01 likesCount,2015-12 likesCount,2016-01 likesCount,2007-12 reactionsCount,2008-01 reactionsCount,2008-12 reactionsCount,2009-01 reactionsCount,2009-12 reactionsCount,2010-01 reactionsCount,2010-12 reactionsCount,2011-01 reactionsCount,2011-12 reactionsCount,2012-01 reactionsCount,2012-12 reactionsCount,2013-01 reactionsCount,2013-12 reactionsCount,2014-01 reactionsCount,2014-12 reactionsCount,2015-01 reactionsCount,2015-12 reactionsCount,2016-01 reactionsCount,2007-12 sharesCount,2008-01 sharesCount,2008-12 sharesCount,2009-01 sharesCount,2009-12 sharesCount,2010-01 sharesCount,2010-12 sharesCount,2011-01 sharesCount,2011-12 sharesCount,2012-01 sharesCount,2012-12 sharesCount,2013-01 sharesCount,2013-12 sharesCount,2014-01 sharesCount,2014-12 sharesCount,2015-01 sharesCount,2015-12 sharesCount,2016-01 sharesCount,2007-12 hasCaption,2008-01 hasCaption,2008-12 hasCaption,2009-01 hasCaption,2009-12 hasCaption,2010-01 hasCaption,2010-12 hasCaption,2011-01 hasCaption,2011-12 hasCaption,2012-01 hasCaption,2012-12 hasCaption,2013-01 hasCaption,2013-12 hasCaption,2014-01 hasCaption,2014-12 hasCaption,2015-01 hasCaption,2015-12 hasCaption,2016-01 hasCaption,2007-12 blankMessage,2008-01 blankMessage,2008-12 blankMessage,2009-01 blankMessage,2009-12 blankMessage,2010-01 blankMessage,2010-12 blankMessage,2011-01 blankMessage,2011-12 blankMessage,2012-01 blankMessage,2012-12 blankMessage,2013-01 blankMessage,2013-12 blankMessage,2014-01 blankMessage,2014-12 blankMessage,2015-01 blankMessage,2015-12 blankMessage,2016-01 blankMessage,2007-12 updatedLater,2008-01 updatedLater,2008-12 updatedLater,2009-01 updatedLater,2009-12 updatedLater,2010-01 updatedLater,2010-12 updatedLater,2011-01 updatedLater,2011-12 updatedLater,2012-01 updatedLater,2012-12 updatedLater,2013-01 updatedLater,2013-12 updatedLater,2014-01 updatedLater,2014-12 updatedLater,2015-01 updatedLater,2015-12 updatedLater,2016-01 updatedLater,2007-12 hasParent,2008-01 hasParent,2008-12 hasParent,2009-01 hasParent,2009-12 hasParent,2010-01 hasParent,2010-12 hasParent,2011-01 hasParent,2011-12 hasParent,2012-01 hasParent,2012-12 hasParent,2013-01 hasParent,2013-12 hasParent,2014-01 hasParent,2014-12 hasParent,2015-01 hasParent,2015-12 hasParent,2016-01 hasParent,2007-12 hasPlace,2008-01 hasPlace,2008-12 hasPlace,2009-01 hasPlace,2009-12 hasPlace,2010-01 hasPlace,2010-12 hasPlace,2011-01 hasPlace,2011-12 hasPlace,2012-01 hasPlace,2012-12 hasPlace,2013-01 hasPlace,2013-12 hasPlace,2014-01 hasPlace,2014-12 hasPlace,2015-01 hasPlace,2015-12 hasPlace,2016-01 hasPlace,2007-12 hasMessageTags,2008-01 hasMessageTags,2008-12 hasMessageTags,2009-01 hasMessageTags,2009-12 hasMessageTags,2010-01 hasMessageTags,2010-12 hasMessageTags,2011-01 hasMessageTags,2011-12 hasMessageTags,2012-01 hasMessageTags,2012-12 hasMessageTags,2013-01 hasMessageTags,2013-12 hasMessageTags,2014-01 hasMessageTags,2014-12 hasMessageTags,2015-01 hasMessageTags,2015-12 hasMessageTags,2016-01 hasMessageTags,2007-12 hasSource,2008-01 hasSource,2008-12 hasSource,2009-01 hasSource,2009-12 hasSource,2010-01 hasSource,2010-12 hasSource,2011-01 hasSource,2011-12 hasSource,2012-01 hasSource,2012-12 hasSource,2013-01 hasSource,2013-12 hasSource,2014-01 hasSource,2014-12 hasSource,2015-01 hasSource,2015-12 hasSource,2016-01 hasSource,2007-12 hasTo,2008-01 hasTo,2008-12 hasTo,2009-01 hasTo,2009-12 hasTo,2010-01 hasTo,2010-12 hasTo,2011-01 hasTo,2011-12 hasTo,2012-01 hasTo,2012-12 hasTo,2013-01 hasTo,2013-12 hasTo,2014-01 hasTo,2014-12 hasTo,2015-01 hasTo,2015-12 hasTo,2016-01 hasTo,2007-12 postedFromApp,2008-01 postedFromApp,2008-12 postedFromApp,2009-01 postedFromApp,2009-12 postedFromApp,2010-01 postedFromApp,2010-12 postedFromApp,2011-01 postedFromApp,2011-12 postedFromApp,2012-01 postedFromApp,2012-12 postedFromApp,2013-01 postedFromApp,2013-12 postedFromApp,2014-01 postedFromApp,2014-12 postedFromApp,2015-01 postedFromApp,2015-12 postedFromApp,2016-01 postedFromApp,2007-12 added_photosStory,2008-01 added_photosStory,2008-12 added_photosStory,2009-01 added_photosStory,2009-12 added_photosStory,2010-01 added_photosStory,2010-12 added_photosStory,2011-01 added_photosStory,2011-12 added_photosStory,2012-01 added_photosStory,2012-12 added_photosStory,2013-01 added_photosStory,2013-12 added_photosStory,2014-01 added_photosStory,2014-12 added_photosStory,2015-01 added_photosStory,2015-12 added_photosStory,2016-01 added_photosStory,2007-12 shared_storyStory,2008-01 shared_storyStory,2008-12 shared_storyStory,2009-01 shared_storyStory,2009-12 shared_storyStory,2010-01 shared_storyStory,2010-12 shared_storyStory,2011-01 shared_storyStory,2011-12 shared_storyStory,2012-01 shared_storyStory,2012-12 shared_storyStory,2013-01 shared_storyStory,2013-12 shared_storyStory,2014-01 shared_storyStory,2014-12 shared_storyStory,2015-01 shared_storyStory,2015-12 shared_storyStory,2016-01 shared_storyStory,2007-12 added_videoStory,2008-01 added_videoStory,2008-12 added_videoStory,2009-01 added_videoStory,2009-12 added_videoStory,2010-01 added_videoStory,2010-12 added_videoStory,2011-01 added_videoStory,2011-12 added_videoStory,2012-01 added_videoStory,2012-12 added_videoStory,2013-01 added_videoStory,2013-12 added_videoStory,2014-01 added_videoStory,2014-12 added_videoStory,2015-01 added_videoStory,2015-12 added_videoStory,2016-01 added_videoStory,2007-12 mobile_status_updateStory,2008-01 mobile_status_updateStory,2008-12 mobile_status_updateStory,2009-01 mobile_status_updateStory,2009-12 mobile_status_updateStory,2010-01 mobile_status_updateStory,2010-12 mobile_status_updateStory,2011-01 mobile_status_updateStory,2011-12 mobile_status_updateStory,2012-01 mobile_status_updateStory,2012-12 mobile_status_updateStory,2013-01 mobile_status_updateStory,2013-12 mobile_status_updateStory,2014-01 mobile_status_updateStory,2014-12 mobile_status_updateStory,2015-01 mobile_status_updateStory,2015-12 mobile_status_updateStory,2016-01 mobile_status_updateStory,2007-12 published_storyStory,2008-01 published_storyStory,2008-12 published_storyStory,2009-01 published_storyStory,2009-12 published_storyStory,2010-01 published_storyStory,2010-12 published_storyStory,2011-01 published_storyStory,2011-12 published_storyStory,2012-01 published_storyStory,2012-12 published_storyStory,2013-01 published_storyStory,2013-12 published_storyStory,2014-01 published_storyStory,2014-12 published_storyStory,2015-01 published_storyStory,2015-12 published_storyStory,2016-01 published_storyStory,2007-12 created_noteStory,2008-01 created_noteStory,2008-12 created_noteStory,2009-01 created_noteStory,2009-12 created_noteStory,2010-01 created_noteStory,2010-12 created_noteStory,2011-01 created_noteStory,2011-12 created_noteStory,2012-01 created_noteStory,2012-12 created_noteStory,2013-01 created_noteStory,2013-12 created_noteStory,2014-01 created_noteStory,2014-12 created_noteStory,2015-01 created_noteStory,2015-12 created_noteStory,2016-01 created_noteStory,2007-12 wall_postStory,2008-01 wall_postStory,2008-12 wall_postStory,2009-01 wall_postStory,2009-12 wall_postStory,2010-01 wall_postStory,2010-12 wall_postStory,2011-01 wall_postStory,2011-12 wall_postStory,2012-01 wall_postStory,2012-12 wall_postStory,2013-01 wall_postStory,2013-12 wall_postStory,2014-01 wall_postStory,2014-12 wall_postStory,2015-01 wall_postStory,2015-12 wall_postStory,2016-01 wall_postStory,2007-12 created_eventStory,2008-01 created_eventStory,2008-12 created_eventStory,2009-01 created_eventStory,2009-12 created_eventStory,2010-01 created_eventStory,2010-12 created_eventStory,2011-01 created_eventStory,2011-12 created_eventStory,2012-01 created_eventStory,2012-12 created_eventStory,2013-01 created_eventStory,2013-12 created_eventStory,2014-01 created_eventStory,2014-12 created_eventStory,2015-01 created_eventStory,2015-12 created_eventStory,2016-01 created_eventStory,2007-12 noTypeStory,2008-01 noTypeStory,2008-12 noTypeStory,2009-01 noTypeStory,2009-12 noTypeStory,2010-01 noTypeStory,2010-12 noTypeStory,2011-01 noTypeStory,2011-12 noTypeStory,2012-01 noTypeStory,2012-12 noTypeStory,2013-01 noTypeStory,2013-12 noTypeStory,2014-01 noTypeStory,2014-12 noTypeStory,2015-01 noTypeStory,2015-12 noTypeStory,2016-01 noTypeStory
Hitachi Data Systems,124570004251813,76,0,0,0,0,75,21,133,0,0,161,29,95,55,62,57,27,41,5,0,0,0,0,12,0,21,0,0,201,24,121,12,18,11,15,6,0,0,0,0,0,71,16,121,0,0,1701,217,889,316,463,421,219,337,15,0,0,0,0,71,16,121,0,0,1701,217,889,316,463,421,219,343,15,0,0,0,0,0,0,8,0,0,153,21,112,47,73,62,32,28,1,0,0,0,0,46,12,52,0,0,101,12,26,25,33,29,10,21,2,0,0,0,0,10,5,91,0,0,26,4,5,9,8,5,1,5,2,0,0,0,0,68,21,125,0,0,125,18,58,44,46,40,14,30,5,0,0,0,0,3,0,1,0,0,4,2,10,6,7,1,1,5,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,9,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,2,17,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,7,5,66,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,47,8,35,25,25,30,20,16,0,0,0,0,0,49,12,51,0,0,97,12,33,27,34,24,6,25,5,0,0,0,0,0,0,0,0,0,0,2,13,0,3,2,1,0,0,0,0,0,0,17,4,8,0,0,13,6,14,3,0,1,0,0,0,0,0,0,0,7,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LifeBridge Health,193538150681786,107,0,0,0,0,0,0,255,3,0,777,188,658,265,383,370,271,204,79,0,0,0,0,0,0,72,1,0,305,105,368,79,117,139,86,115,52,0,0,0,0,0,0,306,10,0,3458,2822,4933,1449,1885,3265,2724,2136,930,0,0,0,0,0,0,306,10,0,3458,2822,4933,1449,1885,3265,2724,2155,939,0,0,0,0,0,0,30,1,0,345,236,625,162,210,368,291,233,80,0,0,0,0,0,0,187,2,0,446,104,362,100,153,150,110,113,42,0,0,0,0,0,0,8,0,0,9,6,5,8,8,9,3,4,1,0,0,0,0,0,0,226,2,0,661,156,547,223,333,230,171,122,48,0,0,0,0,0,0,7,0,0,11,4,11,2,3,0,7,7,5,0,0,0,0,0,0,0,0,0,15,0,3,0,6,1,1,0,1,0,0,0,0,0,0,18,0,0,15,3,30,13,34,114,82,57,29,0,0,0,0,0,0,9,0,0,39,4,20,7,17,15,11,17,11,0,0,0,0,0,0,18,0,0,15,3,30,13,34,114,82,57,29,0,0,0,0,0,0,1,0,0,237,142,511,205,290,1,1,3,1,0,0,0,0,0,0,10,0,0,194,62,225,139,183,253,185,111,46,0,0,0,0,0,0,188,2,0,404,109,374,98,153,114,84,93,33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,56,1,0,121,16,57,28,47,2,1,0,0,0,0,0,0,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Everett Clinic,61452139395,77,0,0,0,0,0,0,0,0,0,0,120,316,280,337,341,257,154,55,0,0,0,0,0,0,0,0,0,0,83,234,244,493,332,195,102,28,0,0,0,0,0,0,0,0,0,0,696,2152,1755,2435,6473,1413,1893,561,0,0,0,0,0,0,0,0,0,0,696,2152,1755,2435,6473,1413,1933,567,0,0,0,0,0,0,0,0,0,0,33,143,321,319,770,126,312,72,0,0,0,0,0,0,0,0,0,0,83,205,130,146,196,136,55,21,0,0,0,0,0,0,0,0,0,0,1,3,5,6,11,9,5,1,0,0,0,0,0,0,0,0,0,0,82,200,154,154,236,177,119,47,0,0,0,0,0,0,0,0,0,0,7,30,22,19,20,12,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,24,67,73,108,119,73,55,22,0,0,0,0,0,0,0,0,0,0,18,42,32,43,57,37,37,16,0,0,0,0,0,0,0,0,0,0,24,68,74,108,119,73,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,8,18,40,66,83,71,63,19,0,0,0,0,0,0,0,0,0,0,90,237,152,164,216,148,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,34,15,0,0,0,0,0,0,0,0,0,0,22,61,88,106,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zappos.com,7172307686,10,7,23,192,115,0,0,0,0,0,535,313,831,413,587,376,306,113,46,1,11,3801,2184,0,0,0,0,0,18420,5402,15470,31182,28257,60907,48709,10339,4539,0,5,3167,1936,0,0,0,0,0,93753,223958,510981,540733,513728,1155748,760337,375984,106165,0,5,3170,1936,0,0,0,0,0,93753,223958,510981,540733,513729,1155772,760362,383734,108348,0,2,8,7,0,0,0,0,0,8575,9847,26842,21974,18540,75460,26590,8724,2800,2,9,68,41,0,0,0,0,0,33,16,21,46,77,95,85,11,8,1,1,17,8,0,0,0,0,0,0,0,0,0,1,5,1,3,3,6,18,46,28,0,0,0,0,0,95,72,190,81,121,69,45,12,6,0,0,1,0,0,0,0,0,0,4,2,2,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,42,114,61,78,41,19,15,8,1,10,95,63,0,0,0,0,0,21,11,22,8,21,30,19,10,11,0,0,0,0,0,0,0,0,0,79,42,114,61,78,41,19,15,8,0,0,1,0,0,0,0,0,0,247,294,788,373,534,327,281,31,13,3,11,24,13,0,0,0,0,0,412,275,765,352,491,250,203,88,28,0,0,62,36,0,0,0,0,0,37,18,23,47,76,93,88,11,7,1,10,60,42,0,0,0,0,0,5,6,16,7,15,24,13,10,9,0,0,38,19,0,0,0,0,0,77,13,23,7,4,6,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,1,0,0,0,0,0,4,1,4,0,0,1,0,0,0
Kimley-Horn and Associates,204703769542227,118,0,0,0,0,0,0,21,0,0,13,4,16,29,37,73,45,41,9,0,0,0,0,0,0,5,0,0,8,6,9,6,31,39,20,45,8,0,0,0,0,0,0,38,0,0,85,83,227,522,843,1777,1155,1666,184,0,0,0,0,0,0,38,0,0,85,83,227,522,843,1777,1155,1686,184,0,0,0,0,0,0,4,0,0,8,1,12,28,49,140,149,218,13,0,0,0,0,0,0,6,0,0,9,1,10,14,16,28,18,14,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,16,0,0,10,1,10,22,22,40,26,19,5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,10,19,30,24,23,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,10,10,19,30,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,4,3,6,11,18,40,24,24,5,0,0,0,0,0,0,6,0,0,8,1,10,16,17,30,21,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernst & Young,195665063800329,54,0,0,0,0,0,0,79,2,0,127,18,113,102,122,125,65,112,26,0,0,0,0,0,0,12,0,0,96,125,149,121,160,279,282,117,52,0,0,0,0,0,0,308,32,0,1924,3951,9653,11267,11159,17451,16069,8439,3855,0,0,0,0,0,0,308,32,0,1924,3951,9653,11267,11159,17451,16069,8497,3905,0,0,0,0,0,0,33,10,0,300,630,1145,1017,1131,2736,3302,1817,989,0,0,0,0,0,0,74,1,0,115,11,94,69,79,77,41,39,7,0,0,0,0,0,0,29,0,0,45,3,2,25,41,2,0,3,2,0,0,0,0,0,0,69,2,0,88,9,67,68,74,71,30,65,12,0,0,0,0,0,0,3,0,0,1,0,1,13,26,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,4,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,11,7,5,0,0,0,0,0,0,0,4,1,0,7,0,8,6,12,8,5,12,5,0,0,0,0,0,0,0,0,0,0,0,7,5,6,10,5,6,0,0,0,0,0,0,0,0,0,0,0,4,11,0,1,54,30,102,21,0,0,0,0,0,0,0,1,0,9,6,19,20,19,38,30,60,14,0,0,0,0,0,0,77,0,0,90,10,91,81,103,76,33,37,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,1,11,5,0,0,0,0,0,0,0,0,0,0,2,3,1,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cooley,29631010782,127,0,1,26,9,26,5,46,0,0,83,36,135,29,31,21,19,13,4,0,0,2,0,1,0,6,0,0,18,6,20,4,10,8,3,9,1,0,0,6,4,38,5,177,0,0,422,177,782,209,402,453,261,346,57,0,0,6,4,38,5,177,0,0,422,177,782,209,402,453,261,356,57,0,0,0,0,0,0,10,0,0,39,14,45,27,16,56,32,58,2,0,0,26,8,25,3,40,0,0,73,32,105,15,13,10,5,8,0,0,0,12,2,5,1,2,0,0,2,0,4,1,1,0,4,0,1,0,1,25,9,25,5,42,0,0,72,30,119,25,21,12,15,7,3,0,0,0,0,0,0,1,0,0,1,0,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,5,9,9,2,3,0,0,1,0,0,0,0,0,0,0,1,7,2,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,2,9,6,5,9,9,2,3,0,0,0,0,0,0,0,0,0,27,29,86,7,8,5,2,0,0,0,0,0,0,0,0,3,0,0,8,3,18,10,17,5,11,4,3,0,0,26,8,25,3,41,0,0,53,32,112,18,13,11,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,1,2,2,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRA International,45726451297,112,0,0,0,0,0,0,224,1,0,108,19,63,12,18,48,54,60,8,0,0,0,0,0,0,197,0,0,71,11,39,2,7,7,15,17,1,0,0,0,0,0,0,306,2,0,221,100,238,23,42,108,140,86,9,0,0,0,0,0,0,306,2,0,221,100,238,23,42,108,140,86,10,0,0,0,0,0,0,8,0,0,52,12,34,0,2,15,20,11,2,0,0,0,0,0,0,161,0,0,74,11,30,4,11,7,8,6,3,0,0,0,0,0,0,12,0,0,26,2,6,2,1,5,6,8,1,0,0,0,0,0,0,142,1,0,76,12,42,3,11,42,40,47,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,1,1,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,22,4,29,6,0,32,35,37,3,0,0,0,0,0,0,163,0,0,53,10,25,2,10,5,6,13,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,12,4,5,2,7,9,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,4,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CH2M Hill,130017893696618,97,0,0,0,0,0,0,61,0,0,295,55,245,124,190,280,169,156,34,0,0,0,0,0,0,32,0,0,167,71,216,141,310,147,92,43,8,0,0,0,0,0,0,89,0,0,1310,572,2570,1844,3567,1629,1114,631,126,0,0,0,0,0,0,89,0,0,1310,572,2570,1844,3567,1629,1114,637,126,0,0,0,0,0,0,7,0,0,251,118,554,447,753,224,180,181,32,0,0,0,0,0,0,29,0,0,157,12,60,19,38,141,86,106,21,0,0,0,0,0,0,3,0,0,3,0,1,0,1,12,4,0,0,0,0,0,0,0,0,46,0,0,232,30,157,80,111,212,131,125,28,0,0,0,0,0,0,4,0,0,14,1,7,6,10,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,89,19,110,36,54,64,41,27,5,0,0,0,0,0,0,4,0,0,5,1,4,0,6,15,6,7,3,0,0,0,0,0,0,23,0,0,89,19,110,36,54,65,41,27,5,0,0,0,0,0,0,0,0,0,19,1,6,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,83,37,178,99,142,133,83,46,10,0,0,0,0,0,0,33,0,0,167,13,66,25,48,136,83,110,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,20,2,0,0,0,0,0,0,0
J. M. Smucker,117266245005679,98,0,0,0,0,0,0,104,3,0,196,69,216,111,172,106,76,52,15,0,0,0,0,0,0,1054,14,0,4436,3005,7527,971,1888,11625,3349,6587,603,0,0,0,0,0,0,3417,104,0,24332,32555,90223,30170,113622,241150,148532,62142,23774,0,0,0,0,0,0,3417,104,0,24332,32555,90223,30170,113622,241151,148535,63014,23909,0,0,0,0,0,0,163,43,0,4059,5151,11657,1582,6143,18897,20506,4524,3353,0,0,0,0,0,0,44,3,0,40,5,25,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,24,1,5,0,0,0,0,0,0,0,0,0,0,19,0,0,40,19,61,54,78,19,19,12,5,0,0,0,0,0,0,1,0,0,2,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,5,2,3,11,14,7,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,5,5,4,2,9,2,0,0,0,0,0,0,4,0,0,5,2,3,11,14,6,1,0,2,0,0,0,0,0,0,16,1,0,98,0,0,39,58,97,73,51,15,0,0,0,0,0,0,7,0,0,127,62,187,102,152,100,72,43,12,0,0,0,0,0,0,37,2,0,23,6,23,7,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,9,2,0,0,0,0,0,0,50,0,0,18,0,5,1,3,0,0,0,1,0,0,0,0,0,0,8,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,1,1,0,0,0,0,0,0
