Company Name,fbId,fbPageId,2007-12 count(*),2008-01 count(*),2008-12 count(*),2009-01 count(*),2009-12 count(*),2010-01 count(*),2010-12 count(*),2011-01 count(*),2011-12 count(*),2012-01 count(*),2012-12 count(*),2013-01 count(*),2013-12 count(*),2014-01 count(*),2014-12 count(*),2015-01 count(*),2015-12 count(*),2016-01 count(*),2007-12 commentsCount,2008-01 commentsCount,2008-12 commentsCount,2009-01 commentsCount,2009-12 commentsCount,2010-01 commentsCount,2010-12 commentsCount,2011-01 commentsCount,2011-12 commentsCount,2012-01 commentsCount,2012-12 commentsCount,2013-01 commentsCount,2013-12 commentsCount,2014-01 commentsCount,2014-12 commentsCount,2015-01 commentsCount,2015-12 commentsCount,2016-01 commentsCount,2007-12 likesCount,2008-01 likesCount,2008-12 likesCount,2009-01 likesCount,2009-12 likesCount,2010-01 likesCount,2010-12 likesCount,2011-01 likesCount,2011-12 likesCount,2012-01 likesCount,2012-12 likesCount,2013-01 likesCount,2013-12 likesCount,2014-01 likesCount,2014-12 likesCount,2015-01 likesCount,2015-12 likesCount,2016-01 likesCount,2007-12 reactionsCount,2008-01 reactionsCount,2008-12 reactionsCount,2009-01 reactionsCount,2009-12 reactionsCount,2010-01 reactionsCount,2010-12 reactionsCount,2011-01 reactionsCount,2011-12 reactionsCount,2012-01 reactionsCount,2012-12 reactionsCount,2013-01 reactionsCount,2013-12 reactionsCount,2014-01 reactionsCount,2014-12 reactionsCount,2015-01 reactionsCount,2015-12 reactionsCount,2016-01 reactionsCount,2007-12 sharesCount,2008-01 sharesCount,2008-12 sharesCount,2009-01 sharesCount,2009-12 sharesCount,2010-01 sharesCount,2010-12 sharesCount,2011-01 sharesCount,2011-12 sharesCount,2012-01 sharesCount,2012-12 sharesCount,2013-01 sharesCount,2013-12 sharesCount,2014-01 sharesCount,2014-12 sharesCount,2015-01 sharesCount,2015-12 sharesCount,2016-01 sharesCount,2007-12 hasCaption,2008-01 hasCaption,2008-12 hasCaption,2009-01 hasCaption,2009-12 hasCaption,2010-01 hasCaption,2010-12 hasCaption,2011-01 hasCaption,2011-12 hasCaption,2012-01 hasCaption,2012-12 hasCaption,2013-01 hasCaption,2013-12 hasCaption,2014-01 hasCaption,2014-12 hasCaption,2015-01 hasCaption,2015-12 hasCaption,2016-01 hasCaption,2007-12 blankMessage,2008-01 blankMessage,2008-12 blankMessage,2009-01 blankMessage,2009-12 blankMessage,2010-01 blankMessage,2010-12 blankMessage,2011-01 blankMessage,2011-12 blankMessage,2012-01 blankMessage,2012-12 blankMessage,2013-01 blankMessage,2013-12 blankMessage,2014-01 blankMessage,2014-12 blankMessage,2015-01 blankMessage,2015-12 blankMessage,2016-01 blankMessage,2007-12 updatedLater,2008-01 updatedLater,2008-12 updatedLater,2009-01 updatedLater,2009-12 updatedLater,2010-01 updatedLater,2010-12 updatedLater,2011-01 updatedLater,2011-12 updatedLater,2012-01 updatedLater,2012-12 updatedLater,2013-01 updatedLater,2013-12 updatedLater,2014-01 updatedLater,2014-12 updatedLater,2015-01 updatedLater,2015-12 updatedLater,2016-01 updatedLater,2007-12 hasParent,2008-01 hasParent,2008-12 hasParent,2009-01 hasParent,2009-12 hasParent,2010-01 hasParent,2010-12 hasParent,2011-01 hasParent,2011-12 hasParent,2012-01 hasParent,2012-12 hasParent,2013-01 hasParent,2013-12 hasParent,2014-01 hasParent,2014-12 hasParent,2015-01 hasParent,2015-12 hasParent,2016-01 hasParent,2007-12 hasPlace,2008-01 hasPlace,2008-12 hasPlace,2009-01 hasPlace,2009-12 hasPlace,2010-01 hasPlace,2010-12 hasPlace,2011-01 hasPlace,2011-12 hasPlace,2012-01 hasPlace,2012-12 hasPlace,2013-01 hasPlace,2013-12 hasPlace,2014-01 hasPlace,2014-12 hasPlace,2015-01 hasPlace,2015-12 hasPlace,2016-01 hasPlace,2007-12 hasMessageTags,2008-01 hasMessageTags,2008-12 hasMessageTags,2009-01 hasMessageTags,2009-12 hasMessageTags,2010-01 hasMessageTags,2010-12 hasMessageTags,2011-01 hasMessageTags,2011-12 hasMessageTags,2012-01 hasMessageTags,2012-12 hasMessageTags,2013-01 hasMessageTags,2013-12 hasMessageTags,2014-01 hasMessageTags,2014-12 hasMessageTags,2015-01 hasMessageTags,2015-12 hasMessageTags,2016-01 hasMessageTags,2007-12 hasSource,2008-01 hasSource,2008-12 hasSource,2009-01 hasSource,2009-12 hasSource,2010-01 hasSource,2010-12 hasSource,2011-01 hasSource,2011-12 hasSource,2012-01 hasSource,2012-12 hasSource,2013-01 hasSource,2013-12 hasSource,2014-01 hasSource,2014-12 hasSource,2015-01 hasSource,2015-12 hasSource,2016-01 hasSource,2007-12 hasTo,2008-01 hasTo,2008-12 hasTo,2009-01 hasTo,2009-12 hasTo,2010-01 hasTo,2010-12 hasTo,2011-01 hasTo,2011-12 hasTo,2012-01 hasTo,2012-12 hasTo,2013-01 hasTo,2013-12 hasTo,2014-01 hasTo,2014-12 hasTo,2015-01 hasTo,2015-12 hasTo,2016-01 hasTo,2007-12 postedFromApp,2008-01 postedFromApp,2008-12 postedFromApp,2009-01 postedFromApp,2009-12 postedFromApp,2010-01 postedFromApp,2010-12 postedFromApp,2011-01 postedFromApp,2011-12 postedFromApp,2012-01 postedFromApp,2012-12 postedFromApp,2013-01 postedFromApp,2013-12 postedFromApp,2014-01 postedFromApp,2014-12 postedFromApp,2015-01 postedFromApp,2015-12 postedFromApp,2016-01 postedFromApp,2007-12 added_photosStory,2008-01 added_photosStory,2008-12 added_photosStory,2009-01 added_photosStory,2009-12 added_photosStory,2010-01 added_photosStory,2010-12 added_photosStory,2011-01 added_photosStory,2011-12 added_photosStory,2012-01 added_photosStory,2012-12 added_photosStory,2013-01 added_photosStory,2013-12 added_photosStory,2014-01 added_photosStory,2014-12 added_photosStory,2015-01 added_photosStory,2015-12 added_photosStory,2016-01 added_photosStory,2007-12 shared_storyStory,2008-01 shared_storyStory,2008-12 shared_storyStory,2009-01 shared_storyStory,2009-12 shared_storyStory,2010-01 shared_storyStory,2010-12 shared_storyStory,2011-01 shared_storyStory,2011-12 shared_storyStory,2012-01 shared_storyStory,2012-12 shared_storyStory,2013-01 shared_storyStory,2013-12 shared_storyStory,2014-01 shared_storyStory,2014-12 shared_storyStory,2015-01 shared_storyStory,2015-12 shared_storyStory,2016-01 shared_storyStory,2007-12 added_videoStory,2008-01 added_videoStory,2008-12 added_videoStory,2009-01 added_videoStory,2009-12 added_videoStory,2010-01 added_videoStory,2010-12 added_videoStory,2011-01 added_videoStory,2011-12 added_videoStory,2012-01 added_videoStory,2012-12 added_videoStory,2013-01 added_videoStory,2013-12 added_videoStory,2014-01 added_videoStory,2014-12 added_videoStory,2015-01 added_videoStory,2015-12 added_videoStory,2016-01 added_videoStory,2007-12 mobile_status_updateStory,2008-01 mobile_status_updateStory,2008-12 mobile_status_updateStory,2009-01 mobile_status_updateStory,2009-12 mobile_status_updateStory,2010-01 mobile_status_updateStory,2010-12 mobile_status_updateStory,2011-01 mobile_status_updateStory,2011-12 mobile_status_updateStory,2012-01 mobile_status_updateStory,2012-12 mobile_status_updateStory,2013-01 mobile_status_updateStory,2013-12 mobile_status_updateStory,2014-01 mobile_status_updateStory,2014-12 mobile_status_updateStory,2015-01 mobile_status_updateStory,2015-12 mobile_status_updateStory,2016-01 mobile_status_updateStory,2007-12 published_storyStory,2008-01 published_storyStory,2008-12 published_storyStory,2009-01 published_storyStory,2009-12 published_storyStory,2010-01 published_storyStory,2010-12 published_storyStory,2011-01 published_storyStory,2011-12 published_storyStory,2012-01 published_storyStory,2012-12 published_storyStory,2013-01 published_storyStory,2013-12 published_storyStory,2014-01 published_storyStory,2014-12 published_storyStory,2015-01 published_storyStory,2015-12 published_storyStory,2016-01 published_storyStory,2007-12 created_noteStory,2008-01 created_noteStory,2008-12 created_noteStory,2009-01 created_noteStory,2009-12 created_noteStory,2010-01 created_noteStory,2010-12 created_noteStory,2011-01 created_noteStory,2011-12 created_noteStory,2012-01 created_noteStory,2012-12 created_noteStory,2013-01 created_noteStory,2013-12 created_noteStory,2014-01 created_noteStory,2014-12 created_noteStory,2015-01 created_noteStory,2015-12 created_noteStory,2016-01 created_noteStory,2007-12 wall_postStory,2008-01 wall_postStory,2008-12 wall_postStory,2009-01 wall_postStory,2009-12 wall_postStory,2010-01 wall_postStory,2010-12 wall_postStory,2011-01 wall_postStory,2011-12 wall_postStory,2012-01 wall_postStory,2012-12 wall_postStory,2013-01 wall_postStory,2013-12 wall_postStory,2014-01 wall_postStory,2014-12 wall_postStory,2015-01 wall_postStory,2015-12 wall_postStory,2016-01 wall_postStory,2007-12 created_eventStory,2008-01 created_eventStory,2008-12 created_eventStory,2009-01 created_eventStory,2009-12 created_eventStory,2010-01 created_eventStory,2010-12 created_eventStory,2011-01 created_eventStory,2011-12 created_eventStory,2012-01 created_eventStory,2012-12 created_eventStory,2013-01 created_eventStory,2013-12 created_eventStory,2014-01 created_eventStory,2014-12 created_eventStory,2015-01 created_eventStory,2015-12 created_eventStory,2016-01 created_eventStory,2007-12 noTypeStory,2008-01 noTypeStory,2008-12 noTypeStory,2009-01 noTypeStory,2009-12 noTypeStory,2010-01 noTypeStory,2010-12 noTypeStory,2011-01 noTypeStory,2011-12 noTypeStory,2012-01 noTypeStory,2012-12 noTypeStory,2013-01 noTypeStory,2013-12 noTypeStory,2014-01 noTypeStory,2014-12 noTypeStory,2015-01 noTypeStory,2015-12 noTypeStory,2016-01 noTypeStory
Winchester Hospital,107079996018373,103,0,0,0,0,0,0,11,1,0,13,5,17,0,3,12,9,2,1,0,0,0,0,0,0,3,0,0,3,0,7,0,0,8,11,2,2,0,0,0,0,0,0,11,0,0,17,4,113,0,1,61,41,11,23,0,0,0,0,0,0,11,0,0,17,4,113,0,1,61,41,11,23,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,9,1,0,0,0,0,0,0,0,7,1,0,0,1,6,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,11,5,14,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,6,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,10,2,12,0,2,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,3,0,0,4,1,1,1,0,0,0,0,0,0,7,1,0,0,1,6,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1,7,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OhioHealth,40814021698,78,0,0,0,1,31,2,36,3,0,69,19,68,42,44,103,63,46,22,0,0,0,0,8,1,16,7,0,68,106,507,62,75,145,99,32,33,0,0,0,0,17,0,73,21,0,1188,919,5070,1046,781,2095,2921,574,480,0,0,0,0,17,0,73,21,0,1188,919,5070,1046,781,2095,2921,594,484,0,0,0,0,0,0,2,1,0,98,75,423,30,55,493,217,48,24,0,0,0,0,0,0,12,0,0,23,3,14,8,10,32,24,13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,24,1,27,0,0,47,10,35,26,26,75,40,28,13,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,2,3,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,2,1,2,0,0,0,0,2,0,19,2,0,49,13,38,25,25,65,48,35,19,0,0,0,0,0,0,3,0,0,2,0,0,0,3,3,3,7,3,0,0,0,1,31,2,18,1,0,24,7,34,20,20,40,17,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,6,0,0,20,9,29,15,15,33,27,20,8,0,0,0,0,0,0,12,0,0,29,3,17,8,13,40,26,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,0,0,0,0,0,0,6,2,0,9,3,1,9,3,9,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,12,1,0,11,4,21,10,12,19,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perkins Coie,263371857101546,53,0,0,0,0,0,0,0,0,0,6,4,11,8,11,7,14,5,2,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,4,3,0,0,0,0,0,0,0,0,0,0,4,2,17,28,19,16,126,82,0,0,0,0,0,0,0,0,0,0,4,2,17,28,19,16,126,82,0,0,0,0,0,0,0,0,0,0,3,15,2,5,2,2,9,9,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,7,10,6,11,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,7,7,8,4,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0,3,0,5,5,6,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoDaddy.com,8749090685,83,2,6,24,11,262,118,590,98,0,945,221,494,385,402,483,342,474,159,0,0,4,2,799,1708,2168,370,0,2276,791,513,582,1185,1380,451,42082,5035,0,0,1,0,5065,11212,12565,2630,0,26311,537,2466,7136,19974,14268,5162,501496,54510,0,0,1,0,5065,11212,12565,2630,0,26311,537,2466,7136,19974,14269,5164,501582,54541,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,0,5,2,0,0,0,0,0,0,0,1,0,190,21,115,60,51,83,37,40,19,0,0,0,0,37,19,113,21,0,118,5,24,36,51,55,34,146,38,2,6,21,10,195,84,334,60,0,715,134,331,219,225,341,231,310,114,0,0,0,0,37,18,113,20,0,104,11,21,38,51,49,33,147,39,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,0,2,0,0,0,0,0,0,15,2,0,30,17,25,14,15,10,8,20,4,0,0,0,0,2,0,16,6,0,11,5,9,3,4,5,2,89,16,2,6,24,11,227,100,477,78,0,847,216,474,350,351,434,310,322,120,0,0,0,0,0,0,1,0,0,4,1,0,0,0,2,0,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,22,6,63,17,0,269,29,143,92,92,126,61,88,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,12,46,4,0,30,1,5,9,8,7,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,24,11,224,98,475,77,0,618,187,341,277,296,347,270,281,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,28,3,5,7,6,3,5,93,18
Grainger,265544390144768,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marriott International,143602039041041,52,0,0,0,0,0,0,33,6,0,562,180,458,168,156,426,271,363,114,0,0,0,0,0,0,21,4,0,523,179,424,110,118,443,194,421,200,0,0,0,0,0,0,59,1,0,5043,2409,1549,1625,2043,10466,6644,8938,3434,0,0,0,0,0,0,59,1,0,5043,2409,1549,1625,2043,10468,6644,9290,3651,0,0,0,0,0,0,0,0,0,14,2,24,0,0,12,1,46,1,0,0,0,0,0,0,0,0,0,70,21,50,14,1,22,13,27,6,0,0,0,0,0,0,12,0,0,86,28,89,92,80,295,148,260,73,0,0,0,0,0,0,24,4,0,392,100,285,127,110,324,194,289,90,0,0,0,0,0,0,12,0,0,81,20,71,92,78,292,132,262,73,0,0,0,0,0,0,0,0,0,1,2,8,1,0,4,0,4,2,0,0,0,0,0,0,1,0,0,27,10,23,6,2,6,10,26,2,0,0,0,0,0,0,0,0,0,11,2,12,14,6,19,7,15,1,0,0,0,0,0,0,21,6,0,487,161,391,77,78,135,140,85,39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,48,18,52,4,14,23,39,19,5,0,0,0,0,0,0,10,0,0,158,39,103,75,42,256,122,237,67,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,8,0,3,12,20,25,14,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,336,108,264,55,60,85,82,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,14,34,22,19,37,14,38,7
Qualcomm,115831370196,21,0,0,0,0,11,2,8,1,0,27,2,9,4,5,6,3,4,2,0,0,0,0,12,5,15,1,0,41,5,11,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,9,2,2,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,9,2,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,5,2,3,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,8,1,0,27,2,9,4,5,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,8,1,0,27,2,8,3,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aéropostale,57143807607,99,0,0,0,0,365,52,657,26,5,3072,767,1853,936,1317,612,709,227,58,0,0,0,0,90,18,162,9,1,1680,362,1321,262,536,1446,652,450,93,0,0,0,0,88,8,550,4,3,19036,6409,23565,3225,14957,27577,24256,7795,1088,0,0,0,0,88,8,550,4,3,19036,6409,23565,3226,14957,27618,24261,8433,1193,0,0,0,0,0,0,0,1,0,3,0,1,1,1,1,2,1405,155,0,0,0,0,0,1,37,2,1,161,42,83,243,366,61,56,34,6,0,0,0,0,34,4,73,8,0,414,219,632,395,566,279,435,3,0,0,0,0,0,344,49,615,25,5,2914,723,1745,879,1249,578,651,186,42,0,0,0,0,34,4,68,7,0,422,214,638,228,318,274,425,8,3,0,0,0,0,0,0,0,0,0,3,3,5,3,2,3,1,8,1,0,0,0,0,4,0,19,5,0,99,19,66,26,30,6,4,120,21,0,0,0,0,0,0,5,0,0,30,7,19,12,11,11,19,4,0,0,0,0,0,332,48,589,19,5,2670,555,1234,712,1007,341,285,111,37,0,0,0,0,2,1,9,0,0,73,26,42,219,320,1,3,52,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,13,0,0,0,0,27,2,92,3,1,441,111,289,280,337,149,142,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,16,1,0,42,6,34,49,83,52,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,72,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,47,511,16,4,2370,494,1090,433,599,265,221,82,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,0,219,156,440,102,137,145,305,0,0
Whole Foods Market,525560857527063,28,0,0,0,0,0,0,0,0,0,0,0,0,20,32,19,28,9,4,0,0,0,0,0,0,0,0,0,0,0,0,32,40,21,27,10,1,0,0,0,0,0,0,0,0,0,0,0,0,33,23,3,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,33,23,3,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,19,26,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,16,23,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Instruments,19822934020,40,0,0,0,0,10,3,46,5,0,79,19,61,23,47,75,59,50,14,0,0,0,0,5,1,12,7,0,49,14,66,20,14,21,10,53,12,0,0,0,0,2,1,32,2,0,87,122,1396,713,297,422,281,1106,98,0,0,0,0,2,1,32,2,0,87,122,1396,713,297,422,281,1114,98,0,0,0,0,0,0,1,0,0,11,7,56,2,34,76,103,107,32,0,0,0,0,0,0,14,0,0,21,7,11,6,17,37,34,29,4,0,0,0,0,0,0,2,0,0,5,0,3,0,0,1,1,3,0,0,0,0,0,6,2,37,1,0,52,10,44,17,35,62,52,24,8,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,4,3,0,0,0,0,0,1,1,16,0,0,22,4,14,10,25,37,36,33,7,0,0,0,0,0,0,2,0,0,3,5,4,2,5,3,4,5,1,0,0,0,0,9,2,34,5,0,63,17,50,15,25,39,27,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,2,0,0,0,0,1,0,2,0,0,13,2,16,5,12,13,12,7,2,0,0,0,0,0,0,21,0,0,24,7,15,9,19,41,37,34,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,7,0,0,9,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,16,5,0,33,10,30,7,11,21,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
